,date,companyId,jobId,country,stateProvince,city,avgOverallRating,numReviews,industry,normTitle,normTitleCategory,descriptionCharacterLength,descriptionWordCount,experienceRequired,estimatedSalary,salaryCurrency,jobLanguage,supervisingJob,licenseRequiredJob,educationRequirements,jobAgeDays,clicks,localClicks
14028,11/3/16,company03426,job0004258,US,NV,Las Vegas,0,NA,NA,NA,,4149,636,NA,28700,,EN,1,0,None,82,14,14
14029,11/4/16,company03426,job0004258,US,NV,Las Vegas,0,NA,NA,NA,,4149,636,NA,28700,,EN,1,0,None,83,16,0
14030,11/5/16,company03426,job0004258,US,NV,Las Vegas,0,NA,NA,NA,,4149,636,NA,28700,,EN,1,0,None,84,20,0
14031,11/6/16,company03426,job0004258,US,NV,Las Vegas,0,NA,NA,NA,,4149,636,NA,28700,,EN,1,0,None,85,5,0
14032,11/7/16,company03426,job0004258,US,NV,Las Vegas,0,NA,NA,NA,,4149,636,NA,28700,,EN,1,0,None,86,3,3
14033,11/8/16,company03426,job0004258,US,NV,Las Vegas,0,NA,NA,NA,,4149,636,NA,28700,,EN,1,0,None,87,26,3
14034,11/9/16,company03426,job0004258,US,NV,Las Vegas,0,NA,NA,NA,,4149,636,NA,28700,,EN,1,0,None,88,15,15
14035,11/10/16,company03426,job0004258,US,NV,Las Vegas,0,NA,NA,NA,,4149,636,NA,28700,,EN,1,0,None,89,19,0
14036,11/11/16,company03426,job0004258,US,NV,Las Vegas,0,NA,NA,NA,,4149,636,NA,28700,,EN,1,0,None,90,1,0
14037,11/12/16,company03426,job0004258,US,NV,Las Vegas,0,NA,NA,NA,,4149,636,NA,28700,,EN,1,0,None,91,23,1
14038,11/13/16,company03426,job0004258,US,NV,Las Vegas,0,NA,NA,NA,,4149,636,NA,28700,,EN,1,0,None,92,11,0
14039,11/14/16,company03426,job0004258,US,NV,Las Vegas,0,NA,NA,NA,,4149,636,NA,28700,,EN,1,0,None,93,22,0
14040,11/15/16,company03426,job0004258,US,NV,Las Vegas,0,NA,NA,NA,,4149,636,NA,28700,,EN,1,0,None,94,9,0
14041,11/16/16,company03426,job0004258,US,NV,Las Vegas,0,NA,NA,NA,,4149,636,NA,28700,,EN,1,0,None,95,1,0
14042,11/17/16,company03426,job0004258,US,NV,Las Vegas,0,NA,NA,NA,,4149,636,NA,28700,,EN,1,0,None,96,16,0
14043,11/4/16,company03427,job0004259,DE,SN,Elterlein,0,NA,NA,NA,,574,119,NA,27200,,DE,NA,NA,,84,27,2
14044,11/5/16,company03427,job0004259,DE,SN,Elterlein,0,NA,NA,NA,,574,119,NA,27200,,DE,NA,NA,,85,1,0
14045,11/6/16,company03427,job0004259,DE,SN,Elterlein,0,NA,NA,NA,,574,119,NA,27200,,DE,NA,NA,,86,21,0
14046,11/7/16,company03427,job0004259,DE,SN,Elterlein,0,NA,NA,NA,,574,119,NA,27200,,DE,NA,NA,,87,10,0
14047,11/8/16,company03427,job0004259,DE,SN,Elterlein,0,NA,NA,NA,,574,119,NA,27200,,DE,NA,NA,,88,19,0
14048,11/9/16,company03427,job0004259,DE,SN,Elterlein,0,NA,NA,NA,,574,119,NA,27200,,DE,NA,NA,,89,19,1
14049,11/5/16,company03430,job0004262,US,FL,Margate,4.2,134,HEALTH_CARE,labor and delivery nurse,mednurse,1460,260,1,60500,,EN,0,0,None,85,25,2
14050,11/1/16,company03433,job0004265,US,TX,McAllen,3.7,22,NA,cost estimator,management,2815,413,10,65200,,EN,0,0,Higher Education,81,23,2
14051,11/2/16,company03433,job0004265,US,TX,McAllen,3.7,22,NA,cost estimator,management,2815,413,10,65200,,EN,0,0,Higher Education,82,18,0
14052,11/3/16,company03433,job0004265,US,TX,McAllen,3.7,22,NA,cost estimator,management,2815,413,10,65200,,EN,0,0,Higher Education,83,18,1
14053,11/4/16,company03433,job0004265,US,TX,McAllen,3.7,22,NA,cost estimator,management,2815,413,10,65200,,EN,0,0,Higher Education,84,17,2
14054,11/5/16,company03433,job0004265,US,TX,McAllen,3.7,22,NA,cost estimator,management,2815,413,10,65200,,EN,0,0,Higher Education,85,3,0
14055,11/6/16,company03433,job0004265,US,TX,McAllen,3.7,22,NA,cost estimator,management,2815,413,10,65200,,EN,0,0,Higher Education,86,10,0
14056,11/7/16,company03433,job0004265,US,TX,McAllen,3.7,22,NA,cost estimator,management,2815,413,10,65200,,EN,0,0,Higher Education,87,19,0
14057,11/8/16,company03433,job0004265,US,TX,McAllen,3.7,22,NA,cost estimator,management,2815,413,10,65200,,EN,0,0,Higher Education,88,4,3
14058,11/2/16,company03434,job0004266,DE,NI,Warmsen,0,NA,NA,NA,,2695,425,NA,23000,,DE,NA,NA,,82,18,3
14059,11/3/16,company03434,job0004266,DE,NI,Warmsen,0,NA,NA,NA,,2695,425,NA,23000,,DE,NA,NA,,83,12,0
14060,11/4/16,company03434,job0004266,DE,NI,Warmsen,0,NA,NA,NA,,2695,425,NA,23000,,DE,NA,NA,,84,6,0
14061,11/5/16,company03434,job0004266,DE,NI,Warmsen,0,NA,NA,NA,,2695,425,NA,23000,,DE,NA,NA,,85,2,0
14062,11/6/16,company03434,job0004266,DE,NI,Warmsen,0,NA,NA,NA,,2695,425,NA,23000,,DE,NA,NA,,86,22,0
14063,11/7/16,company03434,job0004266,DE,NI,Warmsen,0,NA,NA,NA,,2695,425,NA,23000,,DE,NA,NA,,87,21,0
14064,11/8/16,company03434,job0004266,DE,NI,Warmsen,0,NA,NA,NA,,2695,425,NA,23000,,DE,NA,NA,,88,7,0
14065,11/2/16,company03436,job0004268,US,IL,Chicago,0,NA,NA,sales representative,sales,1966,408,NA,70600,,EN,0,0,None,82,17,17
14066,11/3/16,company03436,job0004268,US,IL,Chicago,0,NA,NA,sales representative,sales,1966,408,NA,70600,,EN,0,0,None,83,12,0
14067,11/4/16,company03436,job0004268,US,IL,Chicago,0,NA,NA,sales representative,sales,1966,408,NA,70600,,EN,0,0,None,84,19,0
14068,11/5/16,company03436,job0004268,US,IL,Chicago,0,NA,NA,sales representative,sales,1966,408,NA,70600,,EN,0,0,None,85,0,0
14069,11/6/16,company03436,job0004268,US,IL,Chicago,0,NA,NA,sales representative,sales,1966,408,NA,70600,,EN,0,0,None,86,1,0
14070,11/7/16,company03436,job0004268,US,IL,Chicago,0,NA,NA,sales representative,sales,1966,408,NA,70600,,EN,0,0,None,87,8,0
14071,11/8/16,company03436,job0004268,US,IL,Chicago,0,NA,NA,sales representative,sales,1966,408,NA,70600,,EN,0,0,None,88,25,0
14072,11/9/16,company03436,job0004268,US,IL,Chicago,0,NA,NA,sales representative,sales,1966,408,NA,70600,,EN,0,0,None,89,20,0
14073,11/10/16,company03436,job0004268,US,IL,Chicago,0,NA,NA,sales representative,sales,1966,408,NA,70600,,EN,0,0,None,90,20,0
14074,11/11/16,company03436,job0004268,US,IL,Chicago,0,NA,NA,sales representative,sales,1966,408,NA,70600,,EN,0,0,None,91,4,0
14075,11/12/16,company03436,job0004268,US,IL,Chicago,0,NA,NA,sales representative,sales,1966,408,NA,70600,,EN,0,0,None,92,4,0
14076,11/13/16,company03436,job0004268,US,IL,Chicago,0,NA,NA,sales representative,sales,1966,408,NA,70600,,EN,0,0,None,93,3,0
14077,11/14/16,company03436,job0004268,US,IL,Chicago,0,NA,NA,sales representative,sales,1966,408,NA,70600,,EN,0,0,None,94,21,21
14078,11/15/16,company03436,job0004268,US,IL,Chicago,0,NA,NA,sales representative,sales,1966,408,NA,70600,,EN,0,0,None,95,28,17
14079,11/16/16,company03436,job0004268,US,IL,Chicago,0,NA,NA,sales representative,sales,1966,408,NA,70600,,EN,0,0,None,96,17,17
14080,11/17/16,company03436,job0004268,US,IL,Chicago,0,NA,NA,sales representative,sales,1966,408,NA,70600,,EN,0,0,None,97,0,0
14081,11/18/16,company03436,job0004268,US,IL,Chicago,0,NA,NA,sales representative,sales,1966,408,NA,70600,,EN,0,0,None,98,24,0
14082,11/10/16,company03437,job0004269,DE,BY,Weiden,3,68,NA,oberarzt,meddr,1718,216,NA,24600,,DE,NA,NA,,90,28,3
14083,11/9/16,company02120,job0004273,US,WI,Bloomer,0,NA,NA,direct support professional,service,1245,239,NA,17300,,EN,0,0,None,89,27,0
14084,11/10/16,company02120,job0004273,US,WI,Bloomer,0,NA,NA,direct support professional,service,1245,239,NA,17300,,EN,0,0,None,90,18,3
14085,11/11/16,company02120,job0004273,US,WI,Bloomer,0,NA,NA,direct support professional,service,1245,239,NA,17300,,EN,0,0,None,91,14,0
14086,11/12/16,company02120,job0004273,US,WI,Bloomer,0,NA,NA,direct support professional,service,1245,239,NA,17300,,EN,0,0,None,92,21,0
14087,11/13/16,company02120,job0004273,US,WI,Bloomer,0,NA,NA,direct support professional,service,1245,239,NA,17300,,EN,0,0,None,93,11,0
14088,11/14/16,company02120,job0004273,US,WI,Bloomer,0,NA,NA,direct support professional,service,1245,239,NA,17300,,EN,0,0,None,94,20,1
14089,11/15/16,company02120,job0004273,US,WI,Bloomer,0,NA,NA,direct support professional,service,1245,239,NA,17300,,EN,0,0,None,95,8,0
14090,11/10/16,company02120,job0004274,US,WI,Cadott,0,NA,NA,direct support professional,service,1195,217,NA,17500,,EN,0,0,None,90,17,0
14091,11/11/16,company02120,job0004274,US,WI,Cadott,0,NA,NA,direct support professional,service,1195,217,NA,17500,,EN,0,0,None,91,9,0
14092,11/12/16,company02120,job0004274,US,WI,Cadott,0,NA,NA,direct support professional,service,1195,217,NA,17500,,EN,0,0,None,92,12,0
14093,11/13/16,company02120,job0004274,US,WI,Cadott,0,NA,NA,direct support professional,service,1195,217,NA,17500,,EN,0,0,None,93,14,0
14094,11/14/16,company02120,job0004274,US,WI,Cadott,0,NA,NA,direct support professional,service,1195,217,NA,17500,,EN,0,0,None,94,12,0
14095,11/15/16,company02120,job0004274,US,WI,Cadott,0,NA,NA,direct support professional,service,1195,217,NA,17500,,EN,0,0,None,95,4,0
14096,11/16/16,company02120,job0004274,US,WI,Cadott,0,NA,NA,direct support professional,service,1195,217,NA,17500,,EN,0,0,None,96,20,0
14097,11/17/16,company02120,job0004274,US,WI,Cadott,0,NA,NA,direct support professional,service,1195,217,NA,17500,,EN,0,0,None,97,17,0
14098,11/18/16,company02120,job0004274,US,WI,Cadott,0,NA,NA,direct support professional,service,1195,217,NA,17500,,EN,0,0,None,98,22,0
14099,11/19/16,company02120,job0004274,US,WI,Cadott,0,NA,NA,direct support professional,service,1195,217,NA,17500,,EN,0,0,None,99,20,0
14100,11/8/16,company03444,job0004281,DE,NW,Stolberg,0,NA,NA,mechaniker,manufacturing,2562,426,NA,24700,,DE,NA,NA,,87,17,0
14101,11/1/16,company03445,job0004282,US,NC,High Point,0,NA,NA,plan manager,sales,4093,558,NA,53700,,EN,0,0,None,81,4,3
14102,11/1/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,81,27,0
14103,11/2/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,82,11,3
14104,11/3/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,83,22,2
14105,11/4/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,84,14,0
14106,11/5/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,85,24,0
14107,11/6/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,86,3,0
14108,11/7/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,87,14,0
14109,11/8/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,88,19,3
14110,11/9/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,89,5,0
14111,11/10/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,90,5,2
14112,11/11/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,91,5,4
14113,11/12/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,92,15,0
14114,11/13/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,93,13,0
14115,11/14/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,94,60,0
14116,11/15/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,95,21,1
14117,11/16/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,96,6,0
14118,11/17/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,97,5,2
14119,11/18/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,98,16,0
14120,11/19/16,company03446,job0004283,DE,SN,Pirna,0,NA,NA,rettungssanitäter,medtech,2615,335,NA,23200,,DE,NA,NA,,99,26,2
14121,11/3/16,company03450,job0004291,DE,BW,Buchen (Odenwald),0,NA,NA,servicetechniker,install,908,181,NA,24700,,DE,NA,NA,,83,28,1
14122,11/4/16,company03450,job0004291,DE,BW,Buchen (Odenwald),0,NA,NA,servicetechniker,install,908,181,NA,24700,,DE,NA,NA,,84,1,0
14123,11/5/16,company03450,job0004291,DE,BW,Buchen (Odenwald),0,NA,NA,servicetechniker,install,908,181,NA,24700,,DE,NA,NA,,85,11,0
14124,11/6/16,company03450,job0004291,DE,BW,Buchen (Odenwald),0,NA,NA,servicetechniker,install,908,181,NA,24700,,DE,NA,NA,,86,11,0
14125,11/7/16,company03450,job0004291,DE,BW,Buchen (Odenwald),0,NA,NA,servicetechniker,install,908,181,NA,24700,,DE,NA,NA,,87,12,0
14126,11/8/16,company03450,job0004291,DE,BW,Buchen (Odenwald),0,NA,NA,servicetechniker,install,908,181,NA,24700,,DE,NA,NA,,88,26,0
14127,11/9/16,company03450,job0004291,DE,BW,Buchen (Odenwald),0,NA,NA,servicetechniker,install,908,181,NA,24700,,DE,NA,NA,,89,22,3
14128,11/10/16,company03450,job0004291,DE,BW,Buchen (Odenwald),0,NA,NA,servicetechniker,install,908,181,NA,24700,,DE,NA,NA,,90,1,0
14129,11/11/16,company03450,job0004291,DE,BW,Buchen (Odenwald),0,NA,NA,servicetechniker,install,908,181,NA,24700,,DE,NA,NA,,91,12,2
14130,11/12/16,company03450,job0004291,DE,BW,Buchen (Odenwald),0,NA,NA,servicetechniker,install,908,181,NA,24700,,DE,NA,NA,,92,13,0
14131,11/13/16,company03450,job0004291,DE,BW,Buchen (Odenwald),0,NA,NA,servicetechniker,install,908,181,NA,24700,,DE,NA,NA,,93,16,0
14132,11/14/16,company03450,job0004291,DE,BW,Buchen (Odenwald),0,NA,NA,servicetechniker,install,908,181,NA,24700,,DE,NA,NA,,94,7,0
14133,11/15/16,company03450,job0004291,DE,BW,Buchen (Odenwald),0,NA,NA,servicetechniker,install,908,181,NA,24700,,DE,NA,NA,,95,26,0
14134,11/16/16,company03450,job0004291,DE,BW,Buchen (Odenwald),0,NA,NA,servicetechniker,install,908,181,NA,24700,,DE,NA,NA,,96,2,0
14135,11/17/16,company03450,job0004291,DE,BW,Buchen (Odenwald),0,NA,NA,servicetechniker,install,908,181,NA,24700,,DE,NA,NA,,97,3,1
14136,11/7/16,company03453,job0004294,CA,ON,Mississauga,0,NA,NA,service dispatcher,transport,1626,258,2,37200,,EN,0,0,High School,87,19,2
14137,11/1/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,81,14,7
14138,11/2/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,82,7,3
14139,11/3/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,83,4,0
14140,11/4/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,84,22,0
14141,11/5/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,85,18,0
14142,11/6/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,86,11,0
14143,11/7/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,87,8,0
14144,11/8/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,88,1,0
14145,11/9/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,89,9,0
14146,11/10/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,90,19,0
14147,11/11/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,91,9,0
14148,11/12/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,92,11,0
14149,11/13/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,93,13,8
14150,11/14/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,94,25,0
14151,11/15/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,95,5,0
14152,11/16/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,96,16,3
14153,11/17/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,97,22,0
14154,11/18/16,company03454,job0004295,US,MA,Belchertown,5,80,NA,school secretary,admin,196,70,NA,24900,,EN,0,0,None,98,30,0
14155,11/1/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,81,22,8
14156,11/2/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,82,11,0
14157,11/3/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,83,19,0
14158,11/4/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,84,6,0
14159,11/5/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,85,23,3
14160,11/6/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,86,12,3
14161,11/7/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,87,9,0
14162,11/8/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,88,22,7
14163,11/9/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,89,2,0
14164,11/10/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,90,9,0
14165,11/11/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,91,3,0
14166,11/12/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,92,21,0
14167,11/13/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,93,8,0
14168,11/14/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,94,25,0
14169,11/15/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,95,29,1
14170,11/16/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,96,13,3
14171,11/17/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,97,25,0
14172,11/18/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,98,8,0
14173,11/19/16,company03456,job0004298,US,IL,Chicago,0,NA,NA,NA,,1945,280,NA,37800,,EN,0,1,Higher Education,99,26,26
14174,11/1/16,company03457,job0004299,US,FL,Ocala,0,NA,NA,hvac technician,install,1121,224,1,42100,,EN,0,0,High School,81,6,2
14175,11/2/16,company03457,job0004299,US,FL,Ocala,0,NA,NA,hvac technician,install,1121,224,1,42100,,EN,0,0,High School,82,16,3
14176,11/3/16,company03457,job0004299,US,FL,Ocala,0,NA,NA,hvac technician,install,1121,224,1,42100,,EN,0,0,High School,83,22,0
14177,11/4/16,company03457,job0004299,US,FL,Ocala,0,NA,NA,hvac technician,install,1121,224,1,42100,,EN,0,0,High School,84,9,0
14178,11/5/16,company03457,job0004299,US,FL,Ocala,0,NA,NA,hvac technician,install,1121,224,1,42100,,EN,0,0,High School,85,21,2
14179,11/6/16,company03457,job0004299,US,FL,Ocala,0,NA,NA,hvac technician,install,1121,224,1,42100,,EN,0,0,High School,86,23,0
14180,11/7/16,company03457,job0004299,US,FL,Ocala,0,NA,NA,hvac technician,install,1121,224,1,42100,,EN,0,0,High School,87,26,0
14181,11/8/16,company03457,job0004299,US,FL,Ocala,0,NA,NA,hvac technician,install,1121,224,1,42100,,EN,0,0,High School,88,18,0
14182,11/9/16,company03457,job0004299,US,FL,Ocala,0,NA,NA,hvac technician,install,1121,224,1,42100,,EN,0,0,High School,89,29,3
14183,11/10/16,company03457,job0004299,US,FL,Ocala,0,NA,NA,hvac technician,install,1121,224,1,42100,,EN,0,0,High School,90,22,0
14184,11/11/16,company03457,job0004299,US,FL,Ocala,0,NA,NA,hvac technician,install,1121,224,1,42100,,EN,0,0,High School,91,8,0
14185,11/12/16,company03457,job0004299,US,FL,Ocala,0,NA,NA,hvac technician,install,1121,224,1,42100,,EN,0,0,High School,92,5,1
14186,11/13/16,company03457,job0004299,US,FL,Ocala,0,NA,NA,hvac technician,install,1121,224,1,42100,,EN,0,0,High School,93,26,0
14187,11/14/16,company03457,job0004299,US,FL,Ocala,0,NA,NA,hvac technician,install,1121,224,1,42100,,EN,0,0,High School,94,22,0
14188,11/15/16,company03457,job0004299,US,FL,Ocala,0,NA,NA,hvac technician,install,1121,224,1,42100,,EN,0,0,High School,95,3,0
14189,11/16/16,company03457,job0004299,US,FL,Ocala,0,NA,NA,hvac technician,install,1121,224,1,42100,,EN,0,0,High School,96,25,1
14190,11/17/16,company03457,job0004299,US,FL,Ocala,0,NA,NA,hvac technician,install,1121,224,1,42100,,EN,0,0,High School,97,23,23
14191,11/3/16,company03458,job0004300,DE,BY,München,0,NA,NA,NA,,2208,316,NA,39400,,DE,NA,NA,,83,6,3
14192,11/4/16,company03458,job0004300,DE,BY,München,0,NA,NA,NA,,2208,316,NA,39400,,DE,NA,NA,,84,23,0
14193,11/5/16,company03458,job0004300,DE,BY,München,0,NA,NA,NA,,2208,316,NA,39400,,DE,NA,NA,,85,12,0
14194,11/6/16,company03458,job0004300,DE,BY,München,0,NA,NA,NA,,2208,316,NA,39400,,DE,NA,NA,,86,1,0
14195,11/7/16,company03458,job0004300,DE,BY,München,0,NA,NA,NA,,2208,316,NA,39400,,DE,NA,NA,,87,18,1
14196,11/8/16,company03458,job0004300,DE,BY,München,0,NA,NA,NA,,2208,316,NA,39400,,DE,NA,NA,,88,21,0
14197,11/9/16,company03458,job0004300,DE,BY,München,0,NA,NA,NA,,2208,316,NA,39400,,DE,NA,NA,,89,21,0
14198,11/10/16,company03458,job0004300,DE,BY,München,0,NA,NA,NA,,2208,316,NA,39400,,DE,NA,NA,,90,21,1
14199,11/11/16,company03458,job0004300,DE,BY,München,0,NA,NA,NA,,2208,316,NA,39400,,DE,NA,NA,,91,1,0
14200,11/12/16,company03458,job0004300,DE,BY,München,0,NA,NA,NA,,2208,316,NA,39400,,DE,NA,NA,,92,17,0
14201,11/13/16,company03458,job0004300,DE,BY,München,0,NA,NA,NA,,2208,316,NA,39400,,DE,NA,NA,,93,20,0
14202,11/14/16,company03458,job0004300,DE,BY,München,0,NA,NA,NA,,2208,316,NA,39400,,DE,NA,NA,,94,15,0
14203,11/15/16,company03458,job0004300,DE,BY,München,0,NA,NA,NA,,2208,316,NA,39400,,DE,NA,NA,,95,12,0
14204,11/16/16,company03458,job0004300,DE,BY,München,0,NA,NA,NA,,2208,316,NA,39400,,DE,NA,NA,,96,13,3
14205,11/2/16,company03461,job0004307,US,IN,Greencastle,0,NA,NA,truck driver,driver,680,180,NA,58300,,EN,0,1,None,82,28,2
14206,11/3/16,company03461,job0004307,US,IN,Greencastle,0,NA,NA,truck driver,driver,680,180,NA,58300,,EN,0,1,None,83,24,0
14207,11/4/16,company03461,job0004307,US,IN,Greencastle,0,NA,NA,truck driver,driver,680,180,NA,58300,,EN,0,1,None,84,13,0
14208,11/5/16,company03461,job0004307,US,IN,Greencastle,0,NA,NA,truck driver,driver,680,180,NA,58300,,EN,0,1,None,85,3,0
14209,11/6/16,company03461,job0004307,US,IN,Greencastle,0,NA,NA,truck driver,driver,680,180,NA,58300,,EN,0,1,None,86,20,0
14210,11/7/16,company03461,job0004307,US,IN,Greencastle,0,NA,NA,truck driver,driver,680,180,NA,58300,,EN,0,1,None,87,23,0
14211,11/8/16,company03461,job0004307,US,IN,Greencastle,0,NA,NA,truck driver,driver,680,180,NA,58300,,EN,0,1,None,88,4,0
14212,11/9/16,company03461,job0004307,US,IN,Greencastle,0,NA,NA,truck driver,driver,680,180,NA,58300,,EN,0,1,None,89,0,0
14213,11/10/16,company03461,job0004307,US,IN,Greencastle,0,NA,NA,truck driver,driver,680,180,NA,58300,,EN,0,1,None,90,25,0
14214,11/11/16,company03461,job0004307,US,IN,Greencastle,0,NA,NA,truck driver,driver,680,180,NA,58300,,EN,0,1,None,91,8,0
14215,11/12/16,company03461,job0004307,US,IN,Greencastle,0,NA,NA,truck driver,driver,680,180,NA,58300,,EN,0,1,None,92,19,0
14216,11/13/16,company03461,job0004307,US,IN,Greencastle,0,NA,NA,truck driver,driver,680,180,NA,58300,,EN,0,1,None,93,22,0
14217,11/14/16,company03461,job0004307,US,IN,Greencastle,0,NA,NA,truck driver,driver,680,180,NA,58300,,EN,0,1,None,94,15,0
14218,11/15/16,company03461,job0004307,US,IN,Greencastle,0,NA,NA,truck driver,driver,680,180,NA,58300,,EN,0,1,None,95,12,0
14219,11/16/16,company03461,job0004307,US,IN,Greencastle,0,NA,NA,truck driver,driver,680,180,NA,58300,,EN,0,1,None,96,28,0
